"categoria","centroide_lat","centroide_lon","fuente","id","nombre","nombre_completo","provincia_id","provincia_interseccion","provincia_nombre"
"Comuna",-32.5081704675122,-63.9294208789592,"Direc. Grl. de Catastro","143148","Las Isletillas","Comuna Las Isletillas","14",3.46377044518718e-06,"Córdoba"
"Municipio",-31.829574096629,-63.4501240234635,"Direc. Grl. de Catastro","141022","Las Junturas","Municipio Las Junturas","14",1.00534331774914e-05,"Córdoba"
"Municipio",-34.0132450114982,-63.9268210537681,"Direc. Grl. de Catastro","140616","General Levalle","Municipio General Levalle","14",2.75529068301158e-05,"Córdoba"
"Municipio",-33.2821528731581,-64.5798008584753,"Direc. Grl. de Catastro","140847","Las Vertientes","Municipio Las Vertientes","14",1.02469404647418e-05,"Córdoba"
"Comuna",-34.20479128376,-62.9791788265997,"Direc. Grl. de Catastro","142448","Leguizamón","Comuna Leguizamón","14",1.2956496731082e-05,"Córdoba"
"Comuna",-31.949964905103,-65.4006487224588,"Direc. Grl. de Catastro","142910","Los Cerrillos","Comuna Los Cerrillos","14",0.000533003597760339,"Córdoba"
"Comuna",-31.4014391052477,-63.3341908709153,"Direc. Grl. de Catastro","142196","Los Chañaritos (C.D. Eje)","Comuna Los Chañaritos (C.D. Eje)","14",6.4667838109102e-06,"Córdoba"
"Municipio",-36.4566752503384,-63.4792036669961,"Direc. Grl. de Catastro","420077","Catriló","Municipio Catriló","42",0.00504045378904862,"La Pampa"
"Municipio",-30.9267368141278,-64.5025995122289,"Direc. Grl. de Catastro","140707","Los Cocos","Municipio Los Cocos","14",6.07342557980477e-05,"Córdoba"
"Comuna",-31.8985332069954,-64.9874489410362,"Direc. Grl. de Catastro","142917","Los Hornillos","Comuna Los Hornillos","14",6.38639698113311e-05,"Córdoba"
"Comuna",-30.626345939801,-63.8831334918174,"Direc. Grl. de Catastro","143190","Los Mistoles","Comuna Los Mistoles","14",5.65795142510182e-06,"Córdoba"
"Comuna",-30.5184524118584,-64.2649072173164,"Direc. Grl. de Catastro","142287","Los Pozos","Comuna Los Pozos","14",1.21717845985081e-05,"Córdoba"
"Comuna",-30.9181978256885,-63.5346280358157,"Direc. Grl. de Catastro","142707","Maquinista Gallini","Comuna Maquinista Gallini","14",1.03057510859254e-05,"Córdoba"
"Municipio",-30.9962750605161,-62.8244615926655,"Direc. Grl. de Catastro","141295","Marull","Municipio Marull","14",1.03039893851721e-05,"Córdoba"
"Comuna",-31.4025933536005,-65.0582614564783,"Direc. Grl. de Catastro","142420","Los Talares","Comuna Los Talares","14",0.000116200363136771,"Córdoba"
"Municipio",-32.0450607687749,-63.2063904788812,"Direc. Grl. de Catastro","141470","Los Zorros","Municipio Los Zorros","14",1.21641443315039e-05,"Córdoba"
"Municipio",-29.7949326862785,-64.6680541082337,"Direc. Grl. de Catastro","141554","Lucio V. Mansilla","Municipio Lucio V. Mansilla","14",2.478461863158e-05,"Córdoba"
"Municipio",-31.6466335826392,-63.3411184061502,"Direc. Grl. de Catastro","141029","Luque","Municipio Luque","14",3.72167107360534e-05,"Córdoba"
"Comuna",-32.1482687509277,-65.0741168663064,"Direc. Grl. de Catastro","142924","Luyaba","Comuna Luyaba","14",0.00119467462067495,"Córdoba"
"Comuna",-33.4904506753776,-64.4317442961675,"Direc. Grl. de Catastro","142581","Malena","Comuna Malena","14",5.73890442253575e-06,"Córdoba"
"Comuna",-32.2379956630961,-63.6569925653938,"Direc. Grl. de Catastro","143155","Pampayasta Norte","Comuna Pampayasta Norte","14",5.67136244635305e-06,"Córdoba"
"Comuna",-31.6204775594048,-65.0686397589954,"Direc. Grl. de Catastro","142861","Panaholma","Comuna Panaholma","14",0.000282302393073217,"Córdoba"
"Municipio",-31.8442770336696,-63.7430657929285,"Direc. Grl. de Catastro","141036","Manfredi","Municipio Manfredi","14",1.08006489215568e-05,"Córdoba"
"Comuna",-31.8011586456791,-64.5891432550297,"Direc. Grl. de Catastro","143050","Potrero de Garay","Comuna Potrero de Garay","14",0.000655316280692244,"Córdoba"
"Municipio",-31.7149605696137,-63.5124530187689,"Direc. Grl. de Catastro","141043","Matorrales","Municipio Matorrales","14",8.31923042851213e-06,"Córdoba"
"Municipio",-34.3493518732702,-63.4365776529174,"Direc. Grl. de Catastro","140637","Melo","Municipio Melo","14",8.39515300000188e-05,"Córdoba"
"Municipio",-32.5008531571475,-64.712137834636,"Direc. Grl. de Catastro","140028","Río de los Sauces","Municipio Río de los Sauces","14",0.00453252005311875,"Córdoba"
"Comuna",-31.3275574709174,-63.9790002860052,"Direc. Grl. de Catastro","142119","Mi Granja","Comuna Mi Granja","14",0.000250838941202381,"Córdoba"
"Municipio",-33.636040233796,-63.9021542900956,"Direc. Grl. de Catastro","140854","Monte de los Gauchos","Municipio Monte de los Gauchos","14",3.07397893581537e-05,"Córdoba"
"Comuna",-34.4416086343239,-64.3382488459279,"Direc. Grl. de Catastro","142224","Nicolás Bruzzone","Comuna Nicolás Bruzzone","14",1.49933911875687e-05,"Córdoba"
"Municipio",-31.8047247770572,-65.0089907188352,"Direc. Grl. de Catastro","141099","Nono","Municipio Nono","14",0.0015068539536003,"Córdoba"
"Comuna",-33.7577742616375,-63.4894551789837,"Direc. Grl. de Catastro","142322","Pacheco de Melo","Comuna Pacheco de Melo","14",2.07382509954807e-06,"Córdoba"
"Municipio",-31.6802864251569,-63.8821893916396,"Direc. Grl. de Catastro","141057","Pilar","Municipio Pilar","14",0.000167101646158609,"Córdoba"
"Comuna",-30.977225049207,-63.2611760527181,"Direc. Grl. de Catastro","142714","Plaza de Mercedes","Comuna Plaza de Mercedes","14",2.32679677332494e-06,"Córdoba"
"Municipio",-32.0191752758653,-62.9178333970772,"Direc. Grl. de Catastro","141064","Pozo del Molle","Municipio Pozo del Molle","14",2.22304375570541e-05,"Córdoba"
"Municipio",-33.8797412509003,-62.841904643319,"Direc. Grl. de Catastro","141715","Pueblo Italiano","Municipio Pueblo Italiano","14",9.94703585950067e-06,"Córdoba"
"Comuna",-34.8429525115099,-64.0999800172126,"Direc. Grl. de Catastro","142245","Ranqueles","Comuna Ranqueles","14",2.31367470979813e-06,"Córdoba"
"Comuna",-30.0719376972619,-63.828433136014,"Direc. Grl. de Catastro","142784","Rayo Cortado","Comuna Rayo Cortado","14",4.39366694881228e-05,"Córdoba"
"Municipio",-34.1747592562317,-63.1529797656943,"Direc. Grl. de Catastro","140644","Rosales","Municipio Rosales","14",7.37975953460808e-06,"Córdoba"
"Comuna",-30.365342954353,-63.3904225262121,"Direc. Grl. de Catastro","143218","Rosario del Saladillo","Comuna Rosario del Saladillo","14",4.71270513588774e-06,"Córdoba"
"Comuna",-31.2879311408046,-63.4453892518836,"Direc. Grl. de Catastro","142721","Sagrada Familia","Comuna Sagrada Familia","14",1.04740381820669e-06,"Córdoba"
"Municipio",-32.2154566164449,-62.6331396610771,"Direc. Grl. de Catastro","141722","San Antonio de Litín","Municipio San Antonio de Litín","14",8.80369621706231e-06,"Córdoba"
"Municipio",-33.2024080778911,-64.4262539399712,"Direc. Grl. de Catastro","140882","Santa Catalina","Municipio Santa Catalina","14",3.83127501975243e-05,"Córdoba"
"Municipio",-33.1935446312946,-63.2841258885037,"Direc. Grl. de Catastro","140462","Santa Eufemia","Municipio Santa Eufemia","14",2.60238371473081e-05,"Córdoba"
"Municipio",-31.389999537335,-63.4185697040229,"Direc. Grl. de Catastro","141078","Santiago Temple","Municipio Santiago Temple","14",1.29166876742176e-05,"Córdoba"
"Comuna Rural",-26.3435461844368,-64.7690465238726,"Dirección de Estadística de la Prov. Tucumán","908028","El Puestito","Comuna Rural El Puestito","90",0.020686978965868,"Tucumán"
"Comuna",-27.3981645478568,-65.2924614558123,"Dirección de Estadística de la Prov. Tucumán","908490","Atahona","Comuna Atahona","90",0.00574395704074467,"Tucumán"
"Municipio",-27.0137225461159,-55.041599435926,"Ministerio de Ecología","540329","Ruiz de Montoya","Municipio Ruiz de Montoya","54",0.00448452942550275,"Misiones"
"Municipio",-37.123144146264,-63.4697507510433,"Direc. Grl. de Catastro","420322","Rolón","Municipio Rolón","42",0.00314325001427805,"La Pampa"
"Comuna",-26.9800428183293,-65.1539697169584,"Dirección de Estadística de la Prov. Tucumán","908091","El Bracho y el Cevilar","Comuna El Bracho y el Cevilar","90",0.00197240867582372,"Tucumán"
"Comuna Rural",-26.9938642872945,-65.0736277067654,"Dirección de Estadística de la Prov. Tucumán","908098","El Naranjito","Comuna Rural El Naranjito","90",0.00305605208518704,"Tucumán"
"Municipio",-30.9214339905767,-64.531631091885,"Direc. Grl. de Catastro","140714","San Esteban","Municipio San Esteban","14",3.8228034448609e-05,"Córdoba"
"Comuna",-26.822491702587,-65.488399392652,"Dirección de Estadística de la Prov. Tucumán","908371","San Pablo y Villa Nougues","Comuna San Pablo y Villa Nougues","90",0.0144859997713742,"Tucumán"
"Comuna",-27.0276412732379,-65.5535879427709,"Dirección de Estadística de la Prov. Tucumán","908427","Santa Lucia","Comuna Santa Lucia","90",0.0043951419478149,"Tucumán"
"Municipio",-26.9539510198961,-65.3408692819985,"Dirección de Estadística de la Prov. Tucumán","900077","Municipalidad de Lules","Municipio Municipalidad de Lules","90",0.00477175421649031,"Tucumán"
"Municipio",-32.0189945410788,-65.035648976824,"Direc. Grl. de Catastro","141134","San Javier y Yacanto","Municipio San Javier y Yacanto","14",0.000382515805435921,"Córdoba"
"Comuna",-34.510881493493,-63.7131847442,"Direc. Grl. de Catastro","142462","San Joaquín","Comuna San Joaquín","14",1.21206324198383e-05,"Córdoba"
"Municipio",-30.3571542328118,-63.947567595877,"Direc. Grl. de Catastro","141561","San José de la Dormida","Municipio San José de la Dormida","14",6.0008729523646e-05,"Córdoba"
"Municipio",-30.0065939301358,-64.5964266269363,"Direc. Grl. de Catastro","141568","San José de las Salinas","Municipio San José de las Salinas","14",1.32657364225027e-05,"Córdoba"
"Municipio",-32.6262603360861,-62.4804580153711,"Direc. Grl. de Catastro","141729","San Marcos Sud","Municipio San Marcos Sud","14",2.47216386243457e-05,"Córdoba"
"Municipio",-30.2554577373609,-64.2146114629847,"Direc. Grl. de Catastro","141575","San Pedro Norte","Municipio San Pedro Norte","14",3.43732049699721e-05,"Córdoba"
"Comuna",-31.3514245506072,-64.450467547614,"Direc. Grl. de Catastro","142518","San Roque","Comuna San Roque","14",4.38494804523247e-05,"Córdoba"
"Municipio",-31.2670502928978,-64.5162902727265,"Direc. Grl. de Catastro","140721","Santa María de Punilla","Municipio Santa María de Punilla","14",0.000427540755147797,"Córdoba"
"Municipio",-31.703457733837,-62.4833254315983,"Direc. Grl. de Catastro","141344","Saturnino María Laspiur","Municipio Saturnino María Laspiur","14",1.08045158201942e-05,"Córdoba"
"Municipio",-30.1594216007127,-63.5927415022851,"Direc. Grl. de Catastro","140959","Sebastián Elcano","Municipio Sebastián Elcano","14",2.07827895250946e-05,"Córdoba"
"Municipio",-30.9253280210718,-62.0196850759195,"Direc. Grl. de Catastro","141351","Seeber","Municipio Seeber","14",2.25885910603345e-05,"Córdoba"
"Comuna",-32.175259843518,-64.3726926526339,"Direc. Grl. de Catastro","142070","Segunda Usina","Comuna Segunda Usina","14",4.88133283682173e-05,"Córdoba"
"Municipio",-34.4755850792197,-63.5333659644618,"Direc. Grl. de Catastro","140651","Serrano","Municipio Serrano","14",4.20016272976189e-05,"Córdoba"
"Municipio",-31.3297975420494,-62.812206116271,"Direc. Grl. de Catastro","141365","Villa Concepción del Tío","Municipio Villa Concepción del Tío","14",4.65741070635748e-05,"Córdoba"
"Municipio",-32.2511789287088,-62.9325509169843,"Direc. Grl. de Catastro","140336","Silvio Pellico","Municipio Silvio Pellico","14",4.75155998561815e-06,"Córdoba"
"Comuna",-31.6204677227677,-64.3917917466749,"Direc. Grl. de Catastro","143085","Villa del Prado","Comuna Villa del Prado","14",5.27684085761035e-05,"Córdoba"
"Municipio",-27.4727246661256,-55.2627854314175,"Ministerio de Ecología","540413","San Martín","Municipio San Martín","54",0.0033344097680476,"Misiones"
"Comuna",-31.2400441687223,-65.173844571924,"Direc. Grl. de Catastro","142392","Talaini","Comuna Talaini","14",0.000279055235842433,"Córdoba"
"Comuna",-31.1045315982935,-63.9052535784127,"Direc. Grl. de Catastro","142728","Tinoco","Comuna Tinoco","14",0.00146079767079093,"Córdoba"
"Municipio",-31.5526503925745,-64.0108138150316,"Direc. Grl. de Catastro","141407","Toledo","Municipio Toledo","14",2.2246628621671e-05,"Córdoba"
"Comuna",-31.7320720279432,-64.4294772612583,"Direc. Grl. de Catastro","143092","Villa la Bolsa","Comuna Villa la Bolsa","14",1.77795065885074e-05,"Córdoba"
"Comuna",-27.5393455705576,-65.5967033166023,"Dirección de Estadística de la Prov. Tucumán","908224","Comuna Villa Belgrano","Comuna Comuna Villa Belgrano","90",0.00208431408739261,"Tucumán"
"Municipio",-31.132372566268,-64.4920990495328,"Direc. Grl. de Catastro","140735","Valle Hermoso","Municipio Valle Hermoso","14",0.000332614016579003,"Córdoba"
"Municipio",-31.2723301734498,-64.3361456913081,"Direc. Grl. de Catastro","140175","Villa Allende","Municipio Villa Allende","14",0.000591553091685961,"Córdoba"
"Municipio",-34.29760379345,-63.2704154896919,"Direc. Grl. de Catastro","140658","Villa Rossi","Municipio Villa Rossi","14",8.52108909900864e-06,"Córdoba"
"Comisión de Fomento",-35.0687880041611,-64.0161738244231,"Direc. Grl. de Catastro","425007","Adolfo Van Praet","Comisión de Fomento Adolfo Van Praet","42",0.00152324496310763,"La Pampa"
"Municipio",-32.1694820041982,-63.8898773171195,"Direc. Grl. de Catastro","141505","Villa Ascasubi","Municipio Villa Ascasubi","14",0.000156027979643749,"Córdoba"
"Comuna",-29.8240610680012,-63.3428315124573,"Direc. Grl. de Catastro","142798","Villa Candelaria Norte","Comuna Villa Candelaria Norte","14",7.65450849276245e-06,"Córdoba"
"Comuna",-31.6455668750732,-62.9033357626936,"Direc. Grl. de Catastro","142980","Villa San Esteban","Comuna Villa San Esteban","14",1.41390472753576e-06,"Córdoba"
"Comuna",-31.4730827915556,-65.2841808159514,"Direc. Grl. de Catastro","142441","Villa de Pocho","Comuna Villa de Pocho","14",5.01035130322865e-05,"Córdoba"
"Comisión de Fomento",-35.792273298645,-63.7458253289186,"Direc. Grl. de Catastro","420116","Dorila","Comisión de Fomento Dorila","42",0.00257292319207847,"La Pampa"
"Comuna",-33.1488335972339,-64.0213925904292,"Direc. Grl. de Catastro","142329","Paso del Durazno","Comuna Paso del Durazno","14",0.000270899257481966,"Córdoba"
"Municipio",-30.8478650515881,-64.5261710599971,"Direc. Grl. de Catastro","140672","Capilla del Monte","Municipio Capilla del Monte","14",0.000612451271482151,"Córdoba"
"Municipio",-26.0812488812615,-54.4721723500383,"Ministerio de Ecología","540210","Puerto Esperanza","Municipio Puerto Esperanza","54",0.0204952758272666,"Misiones"
"Comisión de Fomento",-35.0449274835385,-64.4002912370171,"Direc. Grl. de Catastro","425098","Maisonnave","Comisión de Fomento Maisonnave","42",0.00100136108128296,"La Pampa"
"Comisión Municipal",-33.4675887566232,-65.8176668186051,"Dirección de Geodesia y Catastro","746049","Fraga","Comisión Municipal Fraga","74",0.000453452691485286,"San Luis"
"Comisión de Fomento",-35.0450496068839,-64.5365926709592,"Direc. Grl. de Catastro","425119","Quetrequén","Comisión de Fomento Quetrequén","42",0.000681662167948214,"La Pampa"
"Municipio",-30.8951889539233,-63.1154326746594,"Direc. Grl. de Catastro","140952","Villa Fontana","Municipio Villa Fontana","14",2.17143794075902e-05,"Córdoba"
"Municipio",-34.8396563912,-64.5822038824256,"Direc. Grl. de Catastro","140252","Villa Huidobro","Municipio Villa Huidobro","14",3.87136958152364e-05,"Córdoba"
"Comuna",-31.7198998965797,-64.4383564544401,"Direc. Grl. de Catastro","143099","Villa los Aromos","Comuna Villa los Aromos","14",2.49016263522003e-05,"Córdoba"
"Comuna",-32.7675652636145,-62.7274983332989,"Direc. Grl. de Catastro","143246","Villa los Patos","Comuna Villa los Patos","14",1.54711659719929e-06,"Córdoba"
"Comisión Municipal",-33.210106793768,-66.2316846459176,"Dirección de Geodesia y Catastro","746266","P. de los Funes","Comisión Municipal P. de los Funes","74",0.000564033879530553,"San Luis"
"Comisión Municipal",-32.8230037708213,-66.1002883078041,"Dirección de Geodesia y Catastro","746035","Carolina","Comisión Municipal Carolina","74",0.00186516637708311,"San Luis"
"Municipio",-32.5944806749798,-66.1262207074521,"Dirección de Geodesia y Catastro","740028","San Francisco","Municipio San Francisco","74",0.00191177084331069,"San Luis"
"Comisión Municipal",-22.2821895352065,-65.5258263700186,"Direc. Grl. de Inmuebles","386245","Barrios","Comisión Municipal Barrios","38",0.00478012795680799,"Jujuy"
"Comisión Municipal",-22.4660000653539,-66.1133735661478,"Direc. Grl. de Inmuebles","386077","Rinconada","Comisión Municipal Rinconada","38",0.0301179896113105,"Jujuy"
"Comuna",-26.8489596016316,-65.0611283648018,"Dirección de Estadística de la Prov. Tucumán","908084","Delfin Gallo","Comuna Delfin Gallo","90",0.00199922024197559,"Tucumán"
